,M,L,Action,Outcome,Reward,Predicted T,Empirical T,q0,q1,Exploration rate
0,0.8761148516257479,0.33981276054359233,1,0.33981276054359233,0.0,0.0,1.1700021833238592,0.0,0.0,1.0
1,0.12280157186457719,0.17164022483936142,1,0.17164022483936142,0.0,-0.7037677764892578,0.8315270237435016,0.0,0.0,0.99987
2,0.6004958785385239,0.8952543924260565,0,0.6004958785385239,0.0,-0.5465525388717651,1.8990660101350127,0.0,0.0,0.9997400000000001
3,0.49838546527847627,0.7539247360958886,0,0.49838546527847627,0.0,-0.2917690575122833,1.7427328870767378,0.0,0.0,0.9996100000000001
4,0.6866950471944766,0.25727007004173036,1,0.25727007004173036,0.0,-0.024734050035476685,1.0180320783110812,0.0,0.0,0.9994800000000001
5,0.49954214156334387,0.19099680464237084,0,0.49954214156334387,0.0,0.15645870566368103,0.8771621458308089,0.0,0.0,0.9993500000000002
6,0.4055123300014922,0.9848136197586601,0,0.4055123300014922,0.0,0.3756526708602905,1.9917914032883546,0.0,0.0,0.9992200000000002
7,0.6649700137262097,0.5606551454366039,1,0.5606551454366039,2.7962218806979017e-33,0.5828084349632263,1.5028468890055544,0.0,2.7962218806979017e-33,0.9990900000000003
8,0.813192601867,0.7373933714885034,1,0.7373933714885034,5.35144379395919e-26,0.793858528137207,1.7235204674932598,0.0,5.35144379395919e-26,0.9989600000000003
9,0.12300745022312463,0.902440397805096,0,0.12300745022312463,3.524586217050334e-20,1.0043514966964722,1.906672464396804,3.524586217050334e-20,5.35144379395919e-26,0.9988300000000003
10,0.21892592240445685,0.4914383514413474,0,0.21892592240445685,0.01675684005022049,1.2058401107788086,1.4070235070849533,0.01675684005022049,5.35144379395919e-26,0.9987000000000004
11,0.996009384310921,0.39194849648735963,0,0.996009384310921,0.01762683317065239,1.4351075887680054,1.256554506144091,0.03438367322087288,5.35144379395919e-26,0.9985700000000004
12,0.8849076384176742,0.8673237804157137,1,0.8673237804157137,0.015372410416603088,1.599134922027588,1.8692072531555024,0.03438367322087288,0.015372410416603088,0.9984400000000004
13,0.6872540287011715,0.8721180484713402,1,0.8721180484713402,0.49036821722984314,1.762483835220337,1.8743663015626244,0.03438367322087288,0.5057406425476074,0.9983100000000005
14,0.4789202836732631,0.791458158623165,0,0.4789202836732631,0.6113777160644531,1.8741519451141357,1.7855861583319466,0.6457613706588745,0.5057406425476074,0.9981800000000005
15,0.7035570500624932,0.423084809319476,1,0.423084809319476,4.954776181125284e-25,1.9961020946502686,1.3055110338982285,0.6457613706588745,0.5057406425476074,0.9980500000000005
16,0.8653895347212525,0.5325919702070501,1,0.5325919702070501,5.510484673181668e-17,2.098477840423584,1.4647521282456442,0.6457613706588745,0.5057406425476074,0.9979200000000006
17,0.9518250777630256,0.47649078379547116,0,0.9518250777630256,5.078397025495905e-31,2.203674793243408,1.3854602914240364,0.6457613706588745,0.5057406425476074,0.9977900000000006
18,0.2756779038799851,0.23720911914711298,1,0.23720911914711298,0.0,2.1431097984313965,0.9775354612938031,0.6457613706588745,0.5057406425476074,0.9976600000000007
19,0.4164845136394407,0.7585048315647551,1,0.7585048315647551,3.0961552965891315e-06,2.18825101852417,1.7480184260761247,0.6457613706588745,0.5057437419891357,0.9975300000000007
20,0.269007417761014,0.16982100519842036,1,0.16982100519842036,0.0,2.098237991333008,0.8271085954670085,0.6457613706588745,0.5057437419891357,0.9974000000000007
21,0.6949592933253133,0.8453690541019135,0,0.6949592933253133,0.026554550975561142,2.093963861465454,1.8453978208250144,0.6723158955574036,0.5057437419891357,0.9972700000000008
